305052,-0.63,-10.24,-0.25,-0.04,0.20,0.01,19.94
305154,-1.73,-9.44,2.03,-0.11,-0.22,0.02,19.93
305256,-0.66,-10.30,-0.11,-0.05,0.20,0.01,19.92
305358,-1.86,-9.49,2.36,-0.09,-0.20,0.02,19.92
305460,-0.63,-10.32,-0.41,-0.05,0.16,0.02,19.92
305562,-1.81,-9.51,2.13,-0.10,-0.19,0.02,19.93
305662,-0.85,-10.21,0.08,-0.04,0.23,0.01,19.93
305764,-1.48,-9.48,1.78,-0.11,-0.26,0.03,19.93
305866,-0.91,-9.99,0.16,-0.04,0.24,0.02,19.93
305968,-1.50,-9.34,1.80,-0.09,-0.25,0.03,19.92
306070,-0.83,-9.99,0.01,-0.04,0.23,0.02,19.93
306172,-1.38,-9.54,1.60,-0.11,-0.26,0.02,19.93
306274,-1.02,-10.01,0.23,-0.03,0.24,0.01,19.93
306376,-1.43,-9.50,1.81,-0.12,-0.25,0.02,19.94
306478,-1.00,-10.08,0.17,-0.05,0.23,0.01,19.92
306580,-1.31,-9.67,1.54,-0.10,-0.27,0.02,19.92
306682,-1.18,-9.98,0.28,-0.04,0.25,0.01,19.90
306784,-1.31,-9.76,1.76,-0.11,-0.27,0.03,19.91
306886,-1.17,-9.96,0.36,-0.03,0.25,0.01,19.92
306988,-1.11,-9.61,1.29,-0.11,-0.28,0.03,19.92
307088,-1.39,-9.68,1.11,-0.04,0.26,0.01,19.92
307190,-0.85,-9.67,0.69,-0.09,-0.28,0.04,19.92
307292,-1.41,-9.75,1.04,-0.04,0.24,0.01,19.91
307394,-0.90,-9.85,0.77,-0.11,-0.28,0.03,19.92
307496,-1.44,-9.79,1.26,-0.04,0.25,0.00,19.92
307598,-0.86,-9.84,0.59,-0.10,-0.27,0.03,19.91
307700,-1.40,-9.89,1.00,-0.05,0.25,0.00,19.92
307802,-0.98,-9.88,0.93,-0.11,-0.28,0.03,19.92
307904,-1.40,-9.85,1.18,-0.04,0.25,0.01,19.92
308006,-0.86,-9.79,0.65,-0.10,-0.27,0.03,19.92
308108,-1.39,-9.76,0.89,-0.04,0.25,0.01,19.92
308210,-0.90,-9.70,0.83,-0.09,-0.28,0.03,19.92
308312,-1.40,-9.70,1.06,-0.04,0.24,0.01,19.92
308412,-0.62,-9.89,0.34,-0.11,-0.23,0.03,19.92
308514,-1.77,-9.62,1.53,-0.04,0.20,0.00,19.91
308616,-0.57,-9.91,0.23,-0.10,-0.23,0.03,19.92
308718,-1.71,-9.73,1.41,-0.05,0.21,0.00,19.92
308820,-0.64,-9.99,0.40,-0.09,-0.22,0.03,19.93
308922,-1.83,-9.70,1.43,-0.05,0.18,0.00,19.92
309024,-0.65,-10.03,0.33,-0.10,-0.23,0.04,19.92
309126,-1.82,-9.66,1.57,-0.04,0.18,0.01,19.91
309228,-0.50,-9.86,0.21,-0.09,-0.21,0.04,19.91
309330,-1.87,-9.50,1.59,-0.05,0.14,0.01,19.92
309432,-0.48,-9.90,0.08,-0.09,-0.20,0.04,19.92
309534,-1.85,-9.56,1.71,-0.05,0.16,0.01,19.92
309636,-0.47,-10.01,0.17,-0.09,-0.18,0.03,19.91
309738,-1.88,-9.69,1.55,-0.05,0.16,0.00,19.92
309838,-0.39,-10.13,-0.54,-0.07,-0.07,0.03,19.92
309940,-2.01,-9.52,2.39,-0.08,0.03,0.00,19.92
310042,-0.43,-10.19,-0.57,-0.08,-0.08,0.03,19.91
310144,-1.97,-9.53,2.54,-0.07,0.02,0.01,19.91
310246,-0.42,-10.26,-0.41,-0.07,-0.05,0.03,19.91
310348,-1.99,-9.51,2.34,-0.07,0.03,0.01,19.92
310450,-0.37,-10.11,-0.68,-0.06,-0.05,0.04,19.92
310552,-1.93,-9.29,2.44,-0.08,-0.02,0.01,19.91
310654,-0.36,-10.09,-0.39,-0.07,0.01,0.03,19.91
310756,-1.97,-9.36,2.39,-0.07,-0.01,0.01,19.90
310858,-0.35,-10.19,-0.64,-0.06,0.02,0.03,19.90
310958,-1.88,-9.41,2.12,-0.09,-0.14,0.01,19.91
